Date,q_conformal,coverage_proxy,abstention_rate,n_trade,n_candidates
2024-03-28,0.05566205061629294,0.9025,1.0,0,8
2024-04-01,0.05488977545175491,0.9025,0.875,1,8
2024-04-02,0.054096159651994775,0.9025,0.875,1,8
2024-04-03,0.05268424159949858,0.905,0.875,1,8
2024-04-04,0.05080923075836325,0.905,0.875,1,8
2024-04-05,0.05080923075836325,0.905,0.875,1,8
2024-04-08,0.050496327906547664,0.90625,0.875,1,8
2024-04-09,0.05033381651799704,0.90625,0.875,1,8
2024-04-10,0.049955964427402764,0.90625,1.0,0,8
2024-04-11,0.049955964427402764,0.90625,0.875,1,8
2024-04-12,0.04985524339439554,0.90625,1.0,0,8
2024-04-15,0.04985524339439554,0.90625,0.875,1,8
2024-04-16,0.049653018188604646,0.90625,0.875,1,8
2024-04-17,0.049653018188604646,0.90625,0.875,1,8
2024-04-18,0.04985524339439554,0.90625,0.875,1,8
2024-04-19,0.05033381651799704,0.90625,0.875,1,8
2024-04-22,0.05033381651799704,0.9075,1.0,0,8
2024-04-23,0.05038171248408982,0.90625,1.0,0,8
2024-04-24,0.05033381651799704,0.9075,1.0,0,8
2024-04-25,0.050496327906547664,0.90625,1.0,0,8
2024-04-26,0.05080923075836325,0.905,1.0,0,8
2024-04-29,0.051638778818808656,0.90375,1.0,0,8
2024-04-30,0.051724560555322104,0.905,1.0,0,8
2024-05-01,0.05127824086153692,0.905,1.0,0,8
2024-05-02,0.050496327906547664,0.905,1.0,0,8
2024-05-03,0.050496327906547664,0.905,1.0,0,8
2024-05-06,0.05038171248408982,0.905,1.0,0,8
2024-05-07,0.05033381651799704,0.90625,1.0,0,8
2024-05-08,0.05080923075836325,0.90375,1.0,0,8
2024-05-09,0.05127824086153692,0.90375,1.0,0,8
2024-05-10,0.05080923075836325,0.90375,1.0,0,8
2024-05-13,0.05080923075836325,0.90375,1.0,0,8
2024-05-14,0.050496327906547664,0.905,1.0,0,8
2024-05-15,0.05038171248408982,0.905,1.0,0,8
2024-05-16,0.049793923167774236,0.90625,1.0,0,8
2024-05-17,0.04963722513284009,0.90625,1.0,0,8
2024-05-20,0.049468251226756334,0.90625,1.0,0,8
